Accession,First,FirstProbability,Second,SecondProbability,Third,ThirdProbability,Fourth,FourthProbability,FinalResult,accepted_name,other_names
Q8TYK7,5,0.9925466179847716,6,0.981717586517334,2,0.9740551710128784,5.6.2.1,1.0,5.6.2.1,DNA topoisomerase,type I DNA topoisomerase; untwisting enzyme; relaxing enzyme; nicking-closing enzyme; swivelase; omega-protein; deoxyribonucleate topoisomerase; topoisomerase
Q74MA4,5,0.998116135597229,6,0.9794675707817078,2,0.9675374627113342,5.6.2.1,1.0,5.6.2.1,DNA topoisomerase,type I DNA topoisomerase; untwisting enzyme; relaxing enzyme; nicking-closing enzyme; swivelase; omega-protein; deoxyribonucleate topoisomerase; topoisomerase
Q9FCY7,6,0.4150815904140472,3,0.8335239887237549,2,0.5177378058433533,6.3.2.36,1.0,6.3.2.36,4-phosphopantoate---beta-alanine ligase,phosphopantothenate synthetase; TK1686 protein 
Q7SH52,6,0.9980584979057312,3,0.8118413686752319,4,0.9948126077651978,6.3.4.16,1.0,6.3.4.16,carbamoyl-phosphate synthase (ammonia),"carbon-dioxide---ammonia ligase; carbamoylphosphate synthase; carbamylphosphate synthetase; carbamoylphosphate synthase (ammonia); carbamoylphosphate synthetase; carbamylphosphate synthetase I; CPSI (gene name); carbon-dioxide:ammonia ligase (ADP-forming, carbamate-phosphorylating)"
Q7S8A6,6,0.9975733160972596,3,0.9903950095176696,4,0.968683898448944,6.3.4.16,1.0,6.3.4.16,carbamoyl-phosphate synthase (ammonia),"carbon-dioxide---ammonia ligase; carbamoylphosphate synthase; carbamylphosphate synthetase; carbamoylphosphate synthase (ammonia); carbamoylphosphate synthetase; carbamylphosphate synthetase I; CPSI (gene name); carbon-dioxide:ammonia ligase (ADP-forming, carbamate-phosphorylating)"
A0A1D8PJX3,7,0.9992751479148864,1,0.7327910661697388,1,0.8170706629753113,7.1.1.8,1.0,7.1.1.8,quinol---cytochrome-c reductase,ubiquinol---cytochrome-c reductase; coenzyme Q-cytochrome c reductase; dihydrocoenzyme Q-cytochrome c reductase; reduced ubiquinone-cytochrome c reductase; complex III (mitochondrial electron transport); ubiquinone-cytochrome c reductase; ubiquinol-cytochrome c oxidoreductase; reduced coenzyme Q-cytochrome c reductase; ubiquinone-cytochrome c oxidoreductase; reduced ubiquinone-cytochrome c oxidoreductase; mitochondrial electron transport complex III; ubiquinol-cytochrome c-2 oxidoreductase; ubiquinone-cytochrome b-c1 oxidoreductase; ubiquinol-cytochrome c2 reductase; ubiquinol-cytochrome c1 oxidoreductase; CoQH2-cytochrome c oxidoreductase; ubihydroquinol:cytochrome c oxidoreductase; coenzyme QH2-cytochrome c reductase; QH2:cytochrome c oxidoreductase; ubiquinol:ferricytochrome-c oxidoreductase
A0A1D8PU51,7,0.9992596507072448,1,0.7554593086242676,1,0.8261082768440247,7.1.1.2,1.0,7.1.1.2,NADH:ubiquinone reductase (H+-translocating),ubiquinone reductase (ambiguous); type 1 dehydrogenase; complex 1 dehydrogenase; coenzyme Q reductase (ambiguous); complex I (electron transport chain); complex I (mitochondrial electron transport); complex I (NADH:Q1 oxidoreductase); dihydronicotinamide adenine dinucleotide-coenzyme Q reductase (ambiguous); DPNH-coenzyme Q reductase (ambiguous); DPNH-ubiquinone reductase (ambiguous); mitochondrial electron transport complex 1; mitochondrial electron transport complex I; NADH coenzyme Q1 reductase; NADH-coenzyme Q oxidoreductase (ambiguous); NADH-coenzyme Q reductase (ambiguous); NADH-CoQ oxidoreductase (ambiguous); NADH-dehydrogenase (ubiquinone) (ambiguous); NADH-CoQ reductase (ambiguous); NADH-ubiquinone reductase (ambiguous); NADH-ubiquinone oxidoreductase (ambiguous); NADH-ubiquinone-1 reductase; reduced nicotinamide adenine dinucleotide-coenzyme Q reductase (ambiguous); NADH:ubiquinone oxidoreductase complex; NADH-Q6 oxidoreductase (ambiguous); electron transfer complex I; NADH2 dehydrogenase (ubiquinone)
A0A1D8PJ73,7,0.9983605742454528,1,0.8213207721710205,1,0.9010456800460817,7.1.1.2,1.0,7.1.1.2,NADH:ubiquinone reductase (H+-translocating),ubiquinone reductase (ambiguous); type 1 dehydrogenase; complex 1 dehydrogenase; coenzyme Q reductase (ambiguous); complex I (electron transport chain); complex I (mitochondrial electron transport); complex I (NADH:Q1 oxidoreductase); dihydronicotinamide adenine dinucleotide-coenzyme Q reductase (ambiguous); DPNH-coenzyme Q reductase (ambiguous); DPNH-ubiquinone reductase (ambiguous); mitochondrial electron transport complex 1; mitochondrial electron transport complex I; NADH coenzyme Q1 reductase; NADH-coenzyme Q oxidoreductase (ambiguous); NADH-coenzyme Q reductase (ambiguous); NADH-CoQ oxidoreductase (ambiguous); NADH-dehydrogenase (ubiquinone) (ambiguous); NADH-CoQ reductase (ambiguous); NADH-ubiquinone reductase (ambiguous); NADH-ubiquinone oxidoreductase (ambiguous); NADH-ubiquinone-1 reductase; reduced nicotinamide adenine dinucleotide-coenzyme Q reductase (ambiguous); NADH:ubiquinone oxidoreductase complex; NADH-Q6 oxidoreductase (ambiguous); electron transfer complex I; NADH2 dehydrogenase (ubiquinone)
A0A1D8PHA3,7,0.9984272718429564,1,0.7837316989898682,1,0.779240608215332,7.1.1.8,1.0,7.1.1.8,quinol---cytochrome-c reductase,ubiquinol---cytochrome-c reductase; coenzyme Q-cytochrome c reductase; dihydrocoenzyme Q-cytochrome c reductase; reduced ubiquinone-cytochrome c reductase; complex III (mitochondrial electron transport); ubiquinone-cytochrome c reductase; ubiquinol-cytochrome c oxidoreductase; reduced coenzyme Q-cytochrome c reductase; ubiquinone-cytochrome c oxidoreductase; reduced ubiquinone-cytochrome c oxidoreductase; mitochondrial electron transport complex III; ubiquinol-cytochrome c-2 oxidoreductase; ubiquinone-cytochrome b-c1 oxidoreductase; ubiquinol-cytochrome c2 reductase; ubiquinol-cytochrome c1 oxidoreductase; CoQH2-cytochrome c oxidoreductase; ubihydroquinol:cytochrome c oxidoreductase; coenzyme QH2-cytochrome c reductase; QH2:cytochrome c oxidoreductase; ubiquinol:ferricytochrome-c oxidoreductase
Q50LE9,1,0.9884651899337769,0,0.2798399329185486,1.21.4.2,1.0,0,0.0,1.21.4.2,glycine reductase,
Q57ZC7,1,0.9994947910308838,3,0.9974793791770936,1.3.1.93,1.0,0,0.0,1.3.1.93,very-long-chain enoyl-CoA reductase,TSC13 (gene name); CER10 (gene name)
A0A2I2F2M7,1,0.99265056848526,3,0.3135559558868408,1.3.7.7,1.0,0,0.0,1.3.7.7,ferredoxin:protochlorophyllide reductase (ATP-dependent),light-independent protochlorophyllide reductase
W8X092,1,0.9159519076347352,3,0.9493958353996276,1.3.99.28,1.0,0,0.0,1.3.99.28,phytoene desaturase (neurosporene-forming),3-step phytoene desaturase; three-step phytoene desaturase; phytoene desaturase (ambiguous); CrtI (ambiguous)
W8X9R6,1,0.8718268275260925,3,0.9226612448692322,1.3.99.39,1.0,0,0.0,1.3.99.39,carotenoid phi-ring synthase,crtU (gene name) (ambiguous)
A3SI50,1,0.9956654906272888,3,0.9976106882095336,1.3.99.41,1.0,0,0.0,1.3.99.41,3-(methylsulfanyl)propanoyl-CoA 2-dehydrogenase,dmdC (gene name)
Q50LF2,1,0.9932987093925476,5,0.9918640851974488,1.5.3.24,1.0,0,0.0,1.5.3.24,"sarcosine oxidase (5,10-methylenetetrahydrofolate-forming)",TSOX; sarcosine oxidase (ambigious); heterotetrameric sarcosine oxidase
Q50LF0,1,0.9940775632858276,5,0.9756627678871156,1.5.3.24,1.0,0,0.0,1.5.3.24,"sarcosine oxidase (5,10-methylenetetrahydrofolate-forming)",TSOX; sarcosine oxidase (ambigious); heterotetrameric sarcosine oxidase
A0A1D8PHR5,1,0.9976969361305236,6,0.993642032146454,1.6.5.2,1.0,0,0.0,1.6.5.2,NAD(P)H dehydrogenase (quinone),"menadione reductase; phylloquinone reductase; quinone reductase; dehydrogenase, reduced nicotinamide adenine dinucleotide (phosphate, quinone); DT-diaphorase; flavoprotein NAD(P)H-quinone reductase; menadione oxidoreductase; NAD(P)H dehydrogenase; NAD(P)H menadione reductase; NAD(P)H-quinone dehydrogenase; NAD(P)H-quinone oxidoreductase; NAD(P)H: (quinone-acceptor)oxidoreductase; NAD(P)H: menadione oxidoreductase; NADH-menadione reductase; naphthoquinone reductase; p-benzoquinone reductase; reduced NAD(P)H dehydrogenase; viologen accepting pyridine nucleotide oxidoreductase; vitamin K reductase; diaphorase; reduced nicotinamide-adenine dinucleotide (phosphate) dehydrogenase; vitamin-K reductase; NAD(P)H2 dehydrogenase (quinone); NQO1; QR1; NAD(P)H:(quinone-acceptor) oxidoreductase"
A0A1D8PT02,1,0.9971392154693604,6,0.9868034720420836,1.6.5.2,1.0,0,0.0,1.6.5.2,NAD(P)H dehydrogenase (quinone),"menadione reductase; phylloquinone reductase; quinone reductase; dehydrogenase, reduced nicotinamide adenine dinucleotide (phosphate, quinone); DT-diaphorase; flavoprotein NAD(P)H-quinone reductase; menadione oxidoreductase; NAD(P)H dehydrogenase; NAD(P)H menadione reductase; NAD(P)H-quinone dehydrogenase; NAD(P)H-quinone oxidoreductase; NAD(P)H: (quinone-acceptor)oxidoreductase; NAD(P)H: menadione oxidoreductase; NADH-menadione reductase; naphthoquinone reductase; p-benzoquinone reductase; reduced NAD(P)H dehydrogenase; viologen accepting pyridine nucleotide oxidoreductase; vitamin K reductase; diaphorase; reduced nicotinamide-adenine dinucleotide (phosphate) dehydrogenase; vitamin-K reductase; NAD(P)H2 dehydrogenase (quinone); NQO1; QR1; NAD(P)H:(quinone-acceptor) oxidoreductase"
A0A1D8PT03,1,0.9970757961273192,6,0.943271815776825,1.6.5.2,1.0,0,0.0,1.6.5.2,NAD(P)H dehydrogenase (quinone),"menadione reductase; phylloquinone reductase; quinone reductase; dehydrogenase, reduced nicotinamide adenine dinucleotide (phosphate, quinone); DT-diaphorase; flavoprotein NAD(P)H-quinone reductase; menadione oxidoreductase; NAD(P)H dehydrogenase; NAD(P)H menadione reductase; NAD(P)H-quinone dehydrogenase; NAD(P)H-quinone oxidoreductase; NAD(P)H: (quinone-acceptor)oxidoreductase; NAD(P)H: menadione oxidoreductase; NADH-menadione reductase; naphthoquinone reductase; p-benzoquinone reductase; reduced NAD(P)H dehydrogenase; viologen accepting pyridine nucleotide oxidoreductase; vitamin K reductase; diaphorase; reduced nicotinamide-adenine dinucleotide (phosphate) dehydrogenase; vitamin-K reductase; NAD(P)H2 dehydrogenase (quinone); NQO1; QR1; NAD(P)H:(quinone-acceptor) oxidoreductase"
F1N206,1,0.9970205426216124,8,0.9891936182975768,1.8.1.4,1.0,0,0.0,1.8.1.4,dihydrolipoyl dehydrogenase,LDP-Glc; LDP-Val; dehydrolipoate dehydrogenase; diaphorase; dihydrolipoamide dehydrogenase; dihydrolipoamide:NAD+ oxidoreductase; dihydrolipoic dehydrogenase; dihydrothioctic dehydrogenase; lipoamide dehydrogenase (NADH); lipoamide oxidoreductase (NADH); lipoamide reductase; lipoamide reductase (NADH); lipoate dehydrogenase; lipoic acid dehydrogenase; lipoyl dehydrogenase; protein-6-N-(dihydrolipoyl)lysine:NAD+ oxidoreductase
Q50LF1,1,0.9968959093093872,8,0.1387955844402313,1.8.4.12,1.0,0,0.0,1.8.4.12,peptide-methionine (R)-S-oxide reductase,MsrB; methionine sulfoxide reductase (ambiguous); pMSR; methionine S-oxide reductase (ambiguous); selenoprotein R; methionine S-oxide reductase (R-form oxidizing); methionine sulfoxide reductase B; SelR; SelX; PilB; pRMsr
A0A2I2F2J6,1,0.990453839302063,13,0.6410912871360779,1.13.11.49,1.0,0,0.0,1.13.11.49,chlorite O2-lyase,
W8X9R5,1,0.9964247345924376,18,0.8301911354064941,1.18.1.3,1.0,0,0.0,1.18.1.3,ferredoxin---NAD+ reductase,"ferredoxin-nicotinamide adenine dinucleotide reductase; ferredoxin reductase (ambiguous); NAD+-ferredoxin reductase; NADH-ferredoxin oxidoreductase; reductase, reduced nicotinamide adenine dinucleotide-ferredoxin; ferredoxin-NAD+ reductase; NADH-ferredoxin reductase; NADH2-ferredoxin oxidoreductase; NADH flavodoxin oxidoreductase; NADH-ferredoxin NAP reductase (component of naphthalene dioxygenase multicomponent enzyme system); ferredoxin-linked NAD+ reductase; NADH-ferredoxin TOL reductase (component of toluene dioxygenase); ferredoxin---NAD reductase"
A0A2I2F2I5,2,0.9973838925361632,2,0.9899144172668456,2.2.1.6,1.0,0,0.0,2.2.1.6,acetolactate synthase,alpha-acetohydroxy acid synthetase; alpha-acetohydroxyacid synthase; alpha-acetolactate synthase; alpha-acetolactate synthetase; acetohydroxy acid synthetase; acetohydroxyacid synthase; acetolactate pyruvate-lyase (carboxylating); acetolactic synthetase
O54581,4,0.5606197714805603,6,0.6201403141021729,4.6.1.1,1.0,0,0.0,4.6.1.1,adenylate cyclase,"adenylylcyclase; adenyl cyclase; 3',5'-cyclic AMP synthetase; ATP diphosphate-lyase (cyclizing)"
A0A8M1N5Y4,5,0.9994555115699768,3,0.992438018321991,5.3.4.1,1.0,0,0.0,5.3.4.1,protein disulfide-isomerase,S-S rearrangase
Q6PBS3,6,0.9978097081184388,1,0.9985930323600768,6.1.1.2,1.0,0,0.0,6.1.1.2,tryptophan---tRNA ligase,tryptophanyl-tRNA synthetase; L-tryptophan-tRNATrp ligase (AMP-forming); tryptophanyl-transfer ribonucleate synthetase; tryptophanyl-transfer ribonucleic acid synthetase; tryptophanyl-transfer RNA synthetase; tryptophanyl ribonucleic synthetase; tryptophanyl-transfer ribonucleic synthetase; tryptophanyl-tRNA synthase; tryptophan translase; TrpRS
P0DX84,6,0.989439070224762,2,0.9984531402587892,6.2.1.44,1.0,0,0.0,6.2.1.44,3-(methylthio)propionyl---CoA ligase,DmdB; MMPA-CoA ligase; methylmercaptopropionate-coenzyme A ligase; 3-methylmercaptopropionyl-CoA ligase; 3-(methylthio)propanoate:CoA ligase (AMP-forming)
Q9DBK7,6,0.9940955638885498,2,0.995497226715088,6.2.1.45,1.0,0,0.0,6.2.1.45,E1 ubiquitin-activating enzyme,ubiquitin activating enzyme; E1; ubiquitin-activating enzyme E1
A0A1D8PNR5,7,0.7611302137374878,2,0.4072654247283935,7.2.2.13,1.0,0,0.0,7.2.2.13,Na+/K+-exchanging ATPase,"(Na+ + K+)-activated ATPase; Na,K-activated ATPase; Na,K-pump; Na+,K+-ATPase; sodium/potassium-transporting ATPase; Na+/K+-exchanging ATPase"
Q8NQU4,7,0.998814344406128,4,0.7006914019584656,7.4.2.12,1.0,0,0.0,7.4.2.12,ABC-type cystine transporter,cystine transporting ATPase; cystine ABC transporter
